2025-04-11 18:38:28.602488,Female,(25-32)
2025-04-11 18:38:28.664075,Female,(25-32)
2025-04-11 18:38:28.733781,Female,(25-32)
2025-04-11 18:38:28.799263,Uncertain,(25-32)
2025-04-11 18:38:28.867884,Male,(25-32)
2025-04-11 18:38:28.933630,Male,(25-32)
2025-04-11 18:38:29.003000,Male,(25-32)
2025-04-11 18:38:29.067159,Female,(25-32)
2025-04-11 18:38:29.134073,Female,(25-32)
2025-04-11 18:38:29.201559,Uncertain,(25-32)
2025-04-11 18:38:29.267276,Female,(25-32)
2025-04-11 18:38:29.336414,Female,(25-32)
2025-04-11 18:38:29.399968,Uncertain,(25-32)
2025-04-11 18:38:29.466623,Uncertain,(25-32)
2025-04-11 18:38:29.535717,Uncertain,(25-32)
2025-04-11 18:38:29.600899,Uncertain,(25-32)
2025-04-11 18:38:29.667497,Uncertain,(25-32)
2025-04-11 18:38:29.732577,Uncertain,(25-32)
2025-04-11 18:38:29.801454,Uncertain,(25-32)
2025-04-11 18:38:29.864791,Uncertain,(25-32)
2025-04-11 18:38:29.934739,Uncertain,(25-32)
2025-04-11 18:38:30.000358,Uncertain,(25-32)
2025-04-11 18:38:30.060849,Uncertain,(25-32)
2025-04-11 18:38:30.133830,Uncertain,(25-32)
2025-04-11 18:38:30.191149,Uncertain,(25-32)
2025-04-11 18:38:30.267670,Uncertain,(25-32)
2025-04-11 18:38:30.335099,Female,(25-32)
2025-04-11 18:38:30.401550,Uncertain,(25-32)
2025-04-11 18:38:30.468525,Female,(25-32)
2025-04-11 18:38:30.535074,Female,(25-32)
2025-04-11 18:38:30.600898,Female,(25-32)
2025-04-11 18:38:30.665707,Female,(25-32)
2025-04-11 18:38:30.735934,Female,(25-32)
2025-04-11 18:38:30.801433,Female,(25-32)
2025-04-11 18:38:30.867921,Female,(25-32)
2025-04-11 18:38:30.934023,Female,(25-32)
2025-04-11 18:38:31.000857,Female,(25-32)
2025-04-11 18:38:31.065674,Female,(25-32)
2025-04-11 18:38:31.135799,Female,(25-32)
2025-04-11 18:38:31.202121,Female,(25-32)
2025-04-11 18:38:31.268254,Female,(25-32)
2025-04-11 18:38:31.334615,Female,(25-32)
2025-04-11 18:38:31.402893,Female,(25-32)
2025-04-11 18:38:31.466967,Uncertain,(25-32)
2025-04-11 18:38:31.535814,Uncertain,(25-32)
2025-04-11 18:38:31.600563,Uncertain,(25-32)
2025-04-11 18:38:31.666237,Female,(25-32)
2025-04-11 18:38:31.734332,Female,(25-32)
2025-04-11 18:38:31.802358,Uncertain,(25-32)
2025-04-11 18:38:31.865184,Uncertain,(25-32)
2025-04-11 18:38:31.935262,Uncertain,(25-32)
2025-04-11 18:38:32.001180,Uncertain,(25-32)
2025-04-11 18:38:32.066185,Male,(25-32)
2025-04-11 18:38:32.132800,Uncertain,(25-32)
2025-04-11 18:38:32.202490,Female,(25-32)
2025-04-11 18:38:32.267961,Female,(25-32)
2025-04-11 18:38:32.335209,Female,(25-32)
2025-04-11 18:38:32.400916,Female,(25-32)
2025-04-11 18:38:32.467338,Female,(25-32)
2025-04-11 18:38:32.536114,Male,(25-32)
2025-04-11 18:38:32.604220,Male,(25-32)
2025-04-11 18:38:32.668138,Male,(25-32)
2025-04-11 18:38:32.737062,Male,(25-32)
2025-04-11 18:38:32.799005,Male,(8-12)
2025-04-11 18:38:32.861858,Male,(8-12)
2025-04-11 18:38:32.935457,Male,(8-12)
2025-04-11 18:38:32.998661,Male,(8-12)
2025-04-11 18:38:33.067237,Male,(25-32)
2025-04-11 18:38:33.134148,Female,(25-32)
2025-04-11 18:38:33.203996,Female,(25-32)
2025-04-11 18:38:33.268157,Male,(25-32)
2025-04-11 18:38:33.334962,Male,(25-32)
2025-04-11 18:38:33.402799,Male,(25-32)
2025-04-11 18:38:33.468529,Male,(25-32)
2025-04-11 18:38:33.536548,Male,(25-32)
2025-04-11 18:38:33.603445,Male,(25-32)
2025-04-11 18:38:33.667865,Male,(25-32)
2025-04-11 18:38:33.737829,Female,(25-32)
2025-04-11 18:38:33.801188,Male,(25-32)
2025-04-11 18:38:33.868746,Male,(25-32)
2025-04-11 18:38:33.936980,Female,(25-32)
2025-04-11 18:38:33.999680,Uncertain,(25-32)
2025-04-11 18:38:34.070047,Uncertain,(25-32)
2025-04-11 18:38:34.134247,Uncertain,(25-32)
2025-04-11 18:38:34.200944,Male,(25-32)
2025-04-11 18:38:34.268533,Male,(25-32)
2025-04-11 18:38:34.329425,Male,(8-12)
2025-04-11 18:38:34.403509,Male,(8-12)
2025-04-11 18:38:34.461013,Male,(8-12)
2025-04-11 18:38:34.534759,Male,(8-12)
2025-04-11 18:38:34.602916,Male,(8-12)
2025-04-11 18:38:34.665350,Male,(8-12)
2025-04-11 18:38:34.733367,Female,(8-12)
2025-04-11 18:38:34.798438,Male,(8-12)
2025-04-11 18:38:34.867909,Male,(8-12)
2025-04-11 18:38:34.933682,Female,(8-12)
2025-04-11 18:38:35.000157,Female,(8-12)
2025-04-11 18:38:35.060775,Male,(8-12)
2025-04-11 18:38:35.131539,Male,(8-12)
2025-04-11 18:38:35.195035,Male,(8-12)
2025-04-11 18:38:35.266793,Male,(8-12)
2025-04-11 18:38:35.333950,Male,(8-12)
2025-04-11 18:38:35.397989,Male,(8-12)
2025-04-11 18:38:35.469434,Male,(8-12)
2025-04-11 18:38:35.531114,Male,(8-12)
2025-04-11 18:38:35.600123,Male,(8-12)
2025-04-11 18:38:35.667752,Male,(8-12)
2025-04-11 18:38:35.733145,Female,(15-20)
2025-04-11 18:38:35.804002,Uncertain,(8-12)
2025-04-11 18:38:35.869142,Male,(8-12)
2025-04-11 18:38:35.934480,Male,(8-12)
2025-04-11 18:38:36.000460,Male,(8-12)
2025-04-11 18:38:36.068830,Male,(8-12)
2025-04-11 18:38:36.129495,Male,(8-12)
2025-04-11 18:38:36.202544,Male,(8-12)
2025-04-11 18:38:36.268653,Male,(8-12)
2025-04-11 18:38:36.331855,Male,(8-12)
2025-04-11 18:38:36.401247,Male,(8-12)
2025-04-11 18:38:36.467905,Male,(8-12)
2025-04-11 18:38:36.534949,Male,(8-12)
2025-04-11 18:38:36.601093,Male,(8-12)
2025-04-11 18:38:36.668088,Male,(8-12)
2025-04-11 18:38:36.733991,Male,(8-12)
2025-04-11 18:38:36.799287,Male,(8-12)
2025-04-11 18:38:36.868719,Male,(8-12)
2025-04-11 18:38:36.971086,Male,(8-12)
2025-04-11 18:38:37.032925,Male,(8-12)
2025-04-11 18:38:37.100952,Male,(8-12)
2025-04-11 18:38:37.162368,Male,(8-12)
2025-04-11 18:38:37.236061,Male,(8-12)
2025-04-11 18:38:37.297609,Male,(8-12)
2025-04-11 18:38:37.369265,Male,(8-12)
2025-04-11 18:38:37.433951,Male,(8-12)
2025-04-11 18:38:37.502237,Male,(8-12)
2025-04-11 18:38:37.565902,Male,(8-12)
2025-04-11 18:38:37.636375,Male,(8-12)
2025-04-11 18:38:37.700217,Male,(8-12)
2025-04-11 18:38:37.766549,Male,(8-12)
2025-04-11 18:38:37.837275,Female,(8-12)
2025-04-11 18:38:37.901307,Male,(15-20)
2025-04-11 18:38:37.969744,Uncertain,(15-20)
2025-04-11 18:38:38.039193,Male,(8-12)
2025-04-11 18:38:38.101424,Male,(8-12)
2025-04-11 18:38:38.167605,Male,(8-12)
2025-04-11 18:38:38.235646,Male,(8-12)
2025-04-11 18:38:38.300322,Male,(8-12)
2025-04-11 18:38:38.366888,Male,(8-12)
2025-04-11 18:38:38.436276,Male,(8-12)
2025-04-11 18:38:38.501761,Male,(8-12)
2025-04-11 18:38:38.569972,Male,(8-12)
2025-04-11 18:38:38.638601,Male,(8-12)
2025-04-11 18:38:38.700635,Male,(8-12)
2025-04-11 18:38:38.766573,Male,(8-12)
2025-04-11 18:38:38.836341,Male,(8-12)
2025-04-11 18:38:38.901155,Male,(15-20)
2025-04-11 18:38:38.971120,Uncertain,(15-20)
2025-04-11 18:38:39.039656,Male,(8-12)
2025-04-11 18:38:39.101011,Male,(8-12)
2025-04-11 18:38:39.167233,Male,(8-12)
2025-04-11 18:38:39.236063,Male,(8-12)
2025-04-11 18:38:39.301851,Male,(8-12)
2025-04-11 18:38:39.369591,Male,(8-12)
2025-04-11 18:38:39.438279,Male,(8-12)
2025-04-11 18:38:39.501586,Male,(8-12)
2025-04-11 18:38:39.569463,Female,(8-12)
2025-04-11 18:38:39.636664,Female,(8-12)
2025-04-11 18:38:39.697841,Female,(8-12)
2025-04-11 18:38:39.768284,Female,(8-12)
2025-04-11 18:38:39.833014,Female,(8-12)
2025-04-11 18:38:39.900330,Female,(8-12)
2025-04-11 18:38:39.969518,Uncertain,(8-12)
2025-04-11 18:38:40.037497,Male,(8-12)
2025-04-11 18:38:40.101098,Male,(8-12)
2025-04-11 18:38:40.169183,Male,(8-12)
2025-04-11 18:38:40.229213,Uncertain,(8-12)
2025-04-12 08:19:41.806047,Male,(8-12)
2025-04-12 08:19:41.818747,Male,(38-43)
2025-04-12 08:19:41.884962,Male,(25-32)
2025-04-12 08:19:41.897795,Male,(38-43)
2025-04-12 08:19:41.955838,Male,(25-32)
2025-04-12 08:19:41.967068,Male,(38-43)
2025-04-12 08:19:42.025922,Female,(25-32)
2025-04-12 08:19:42.037656,Male,(38-43)
2025-04-12 08:19:42.095703,Female,(25-32)
2025-04-12 08:19:42.106701,Male,(38-43)
2025-04-12 08:19:42.208556,Male,(25-32)
2025-04-12 08:19:42.221896,Female,(25-32)
2025-04-12 08:19:42.278967,Male,(25-32)
2025-04-12 08:19:42.291776,Female,(25-32)
2025-04-12 08:19:42.349969,Male,(25-32)
2025-04-12 08:19:42.362777,Female,(25-32)
2025-04-12 08:19:42.421461,Male,(25-32)
2025-04-12 08:19:42.491186,Male,(25-32)
2025-04-12 08:19:42.561093,Male,(25-32)
2025-04-12 08:19:42.573593,Female,(25-32)
2025-04-12 08:19:42.632627,Male,(25-32)
2025-04-12 08:19:42.645784,Female,(25-32)
2025-04-12 08:19:42.658241,Male,(38-43)
2025-04-12 08:19:42.703399,Male,(25-32)
2025-04-12 08:19:42.715837,Female,(25-32)
2025-04-12 08:19:42.726857,Female,(25-32)
2025-04-12 08:19:42.774574,Male,(25-32)
2025-04-12 08:19:42.788176,Female,(25-32)
2025-04-12 08:19:42.799357,Female,(25-32)
2025-04-12 08:19:42.845277,Male,(25-32)
2025-04-12 08:19:42.859088,Female,(25-32)
2025-04-12 08:19:42.871353,Female,(25-32)
2025-04-12 08:19:42.916393,Male,(25-32)
2025-04-12 08:19:42.931529,Uncertain,(38-43)
2025-04-12 08:19:42.943062,Female,(25-32)
2025-04-12 08:19:43.019914,Male,(25-32)
2025-04-12 08:19:43.033347,Male,(38-43)
2025-04-12 08:19:43.046115,Female,(25-32)
2025-04-12 08:19:43.097726,Male,(25-32)
2025-04-12 08:19:43.111066,Uncertain,(38-43)
2025-04-12 08:19:43.123624,Female,(25-32)
2025-04-12 08:19:43.201898,Male,(25-32)
2025-04-12 08:19:43.215811,Female,(25-32)
2025-04-12 08:19:43.228583,Female,(25-32)
2025-04-12 08:19:43.304836,Male,(15-20)
2025-04-12 08:19:43.317217,Female,(25-32)
2025-04-12 08:19:43.329232,Female,(25-32)
2025-04-12 08:19:43.340278,Uncertain,(25-32)
2025-04-12 08:19:43.410583,Male,(15-20)
2025-04-12 08:19:43.423126,Female,(25-32)
2025-04-12 08:19:43.434105,Female,(25-32)
2025-04-12 08:19:43.480143,Male,(15-20)
2025-04-12 08:19:43.492968,Female,(38-43)
2025-04-12 08:19:43.504827,Female,(25-32)
2025-04-12 08:19:43.548433,Male,(15-20)
2025-04-12 08:19:43.559557,Uncertain,(38-43)
2025-04-12 08:19:43.626892,Male,(15-20)
2025-04-12 08:19:43.639636,Female,(25-32)
2025-04-12 08:19:43.650712,Male,(38-43)
2025-04-12 08:19:43.661953,Female,(25-32)
2025-04-12 08:19:43.731222,Male,(25-32)
2025-04-12 08:19:43.744300,Female,(25-32)
2025-04-12 08:19:43.754831,Female,(25-32)
2025-04-12 08:19:43.798678,Male,(25-32)
2025-04-12 08:19:43.811716,Female,(25-32)
2025-04-12 08:19:43.823380,Female,(25-32)
2025-04-12 08:19:43.867909,Male,(25-32)
2025-04-12 08:19:43.943801,Male,(25-32)
2025-04-12 08:19:43.957675,Female,(38-43)
2025-04-12 08:19:43.968424,Female,(38-43)
2025-04-12 08:19:44.046688,Male,(25-32)
2025-04-12 08:19:44.118880,Male,(25-32)
2025-04-12 08:19:44.264709,Female,(25-32)
2025-04-12 08:19:44.364063,Male,(25-32)
2025-04-12 08:19:44.439227,Male,(25-32)
2025-04-12 08:19:44.510426,Male,(25-32)
2025-04-12 08:19:44.523231,Female,(25-32)
2025-04-12 08:19:44.577784,Male,(25-32)
2025-04-12 08:19:44.590398,Female,(25-32)
2025-04-12 08:19:44.601220,Male,(48-53)
2025-04-12 08:19:44.646166,Female,(25-32)
2025-04-12 08:19:44.724114,Female,(25-32)
2025-04-12 08:19:44.737042,Female,(38-43)
2025-04-12 08:19:44.749147,Male,(25-32)
2025-04-12 08:19:44.829429,Female,(25-32)
2025-04-12 08:19:44.842701,Male,(25-32)
2025-04-12 08:19:44.853690,Female,(25-32)
2025-04-12 08:19:44.865370,Male,(38-43)
2025-04-12 08:19:44.935317,Male,(38-43)
2025-04-12 08:19:44.948341,Male,(25-32)
2025-04-12 08:19:45.003327,Male,(25-32)
2025-04-12 08:19:45.016974,Male,(25-32)
2025-04-12 08:19:45.027821,Female,(38-43)
2025-04-12 08:19:45.071022,Male,(25-32)
2025-04-12 08:19:45.084588,Male,(25-32)
2025-04-12 08:19:45.141952,Male,(25-32)
2025-04-12 08:19:45.154914,Male,(25-32)
2025-04-12 08:19:45.165917,Female,(25-32)
2025-04-12 08:19:45.214647,Male,(25-32)
2025-04-12 08:19:45.227171,Male,(25-32)
2025-04-12 08:19:45.285033,Male,(25-32)
2025-04-12 08:19:45.297506,Female,(25-32)
2025-04-12 08:19:45.308489,Male,(25-32)
2025-04-12 08:19:45.352387,Male,(25-32)
2025-04-12 08:19:45.365511,Female,(25-32)
2025-04-12 08:19:45.378557,Male,(25-32)
2025-04-12 08:19:45.424534,Male,(25-32)
2025-04-12 08:19:45.437154,Female,(25-32)
2025-04-12 08:19:45.449121,Male,(25-32)
2025-04-12 08:19:45.495065,Male,(25-32)
2025-04-12 08:19:45.507872,Male,(25-32)
2025-04-12 08:19:45.569933,Female,(25-32)
2025-04-12 08:19:45.582953,Male,(25-32)
2025-04-12 08:19:45.594600,Male,(25-32)
2025-04-12 08:19:45.674065,Male,(25-32)
2025-04-12 08:19:45.686995,Female,(25-32)
2025-04-12 08:19:45.741572,Male,(25-32)
2025-04-12 08:19:45.753868,Male,(25-32)
2025-04-12 08:19:45.816218,Male,(25-32)
2025-04-12 08:19:45.884732,Male,(25-32)
2025-04-12 08:19:45.954595,Male,(25-32)
2025-04-12 08:19:46.025186,Male,(25-32)
2025-04-12 08:19:46.037235,Male,(25-32)
2025-04-12 08:19:46.095158,Male,(25-32)
2025-04-12 08:19:46.170412,Male,(25-32)
2025-04-12 08:19:46.238460,Male,(25-32)
2025-04-12 08:19:46.308671,Male,(25-32)
2025-04-12 08:19:46.321810,Male,(25-32)
2025-04-12 08:19:46.379565,Male,(25-32)
2025-04-12 08:19:46.391787,Male,(25-32)
2025-04-12 08:19:46.452665,Male,(25-32)
2025-04-12 08:19:46.466460,Male,(25-32)
2025-04-12 08:19:46.520817,Male,(25-32)
2025-04-12 08:19:46.533319,Male,(25-32)
2025-04-12 08:19:46.589667,Male,(25-32)
2025-04-12 08:19:46.602033,Male,(25-32)
2025-04-12 08:19:46.664423,Male,(25-32)
2025-04-12 08:19:46.678047,Male,(25-32)
2025-04-12 08:19:46.733759,Male,(25-32)
2025-04-12 08:19:46.746548,Male,(25-32)
2025-04-12 08:19:46.802791,Male,(25-32)
2025-04-12 08:19:46.814915,Male,(25-32)
2025-04-12 08:19:46.873026,Male,(25-32)
2025-04-12 08:19:46.885537,Male,(25-32)
2025-04-12 08:19:46.947621,Male,(25-32)
2025-04-12 08:19:47.018720,Male,(25-32)
2025-04-12 08:19:47.032284,Male,(25-32)
2025-04-12 08:19:47.085907,Male,(15-20)
2025-04-12 08:19:47.098549,Male,(25-32)
2025-04-12 08:19:47.157274,Male,(15-20)
2025-04-12 08:19:47.169471,Male,(25-32)
2025-04-12 08:19:47.181435,Male,(25-32)
2025-04-12 08:19:47.226299,Male,(25-32)
2025-04-12 08:19:47.299748,Male,(25-32)
2025-04-12 08:19:47.312530,Male,(8-12)
2025-04-12 08:19:47.324104,Female,(25-32)
2025-04-12 08:19:47.367777,Male,(25-32)
2025-04-12 08:19:47.380677,Male,(8-12)
2025-04-12 08:19:47.444014,Male,(48-53)
2025-04-12 08:19:47.457378,Male,(25-32)
2025-04-12 08:19:47.513306,Male,(25-32)
2025-04-12 08:19:47.526493,Male,(25-32)
2025-04-12 08:19:47.538383,Uncertain,(25-32)
2025-04-12 08:19:47.619382,Male,(25-32)
2025-04-12 08:19:47.632889,Male,(25-32)
2025-04-12 08:19:47.687081,Male,(25-32)
2025-04-12 08:19:47.699702,Male,(25-32)
2025-04-12 08:19:47.711160,Female,(25-32)
2025-04-12 08:19:47.758213,Male,(25-32)
2025-04-12 08:19:47.770796,Male,(25-32)
2025-04-12 08:19:47.782303,Female,(25-32)
2025-04-12 08:19:47.826937,Male,(25-32)
2025-04-12 08:19:47.839866,Male,(25-32)
2025-04-12 08:19:47.851323,Female,(25-32)
2025-04-12 08:19:47.897073,Male,(4-6)
2025-04-12 08:19:47.910678,Male,(25-32)
2025-04-12 08:19:47.972068,Male,(25-32)
2025-04-12 08:19:47.985171,Male,(4-6)
2025-04-12 08:19:48.041711,Male,(25-32)
2025-04-12 08:19:48.055205,Male,(4-6)
2025-04-12 08:19:48.066058,Male,(25-32)
2025-04-12 08:19:48.109869,Male,(25-32)
2025-04-12 08:19:48.122385,Male,(4-6)
2025-04-12 08:19:48.186364,Male,(25-32)
2025-04-12 08:19:48.198889,Male,(4-6)
2025-04-12 08:19:48.255232,Male,(25-32)
2025-04-12 08:19:48.268502,Male,(4-6)
2025-04-12 08:19:48.325244,Male,(25-32)
2025-04-12 08:19:48.337969,Male,(4-6)
2025-04-12 08:19:48.398210,Male,(25-32)
2025-04-12 08:19:48.412273,Male,(25-32)
2025-04-12 08:19:48.465209,Male,(25-32)
2025-04-12 08:19:48.477445,Male,(25-32)
2025-04-12 08:19:48.538297,Male,(25-32)
2025-04-12 08:19:48.552571,Male,(25-32)
2025-04-12 08:19:48.606768,Male,(25-32)
2025-04-12 08:19:48.620882,Male,(4-6)
2025-04-12 08:19:48.631444,Female,(25-32)
2025-04-12 08:19:48.643670,Male,(25-32)
2025-04-12 08:19:48.716958,Male,(25-32)
2025-04-12 08:19:48.730459,Male,(15-20)
2025-04-12 08:19:48.742422,Male,(25-32)
2025-04-12 08:19:48.820213,Male,(25-32)
2025-04-12 08:19:48.832826,Male,(25-32)
2025-04-12 08:19:48.843911,Male,(8-12)
2025-04-12 08:19:48.855316,Male,(25-32)
2025-04-12 08:19:48.923295,Male,(25-32)
2025-04-12 08:19:48.935400,Male,(4-6)
2025-04-12 08:19:48.947346,Male,(8-12)
2025-04-12 08:19:48.993253,Female,(25-32)
2025-04-12 08:19:49.006239,Male,(15-20)
2025-04-12 08:19:49.065638,Male,(8-12)
2025-04-12 08:19:49.078547,Female,(38-43)
2025-04-12 08:19:49.135438,Male,(15-20)
2025-04-12 08:19:49.207546,Male,(25-32)
2025-04-12 08:19:49.220286,Male,(25-32)
2025-04-12 08:19:49.279339,Male,(4-6)
2025-04-12 08:19:49.291769,Male,(8-12)
2025-04-12 08:19:49.355091,Male,(4-6)
2025-04-12 08:19:49.367652,Male,(25-32)
2025-04-12 08:19:49.420873,Male,(25-32)
2025-04-12 08:19:49.432928,Female,(38-43)
2025-04-12 08:19:49.489962,Male,(25-32)
2025-04-12 08:19:49.572919,Male,(4-6)
2025-04-12 08:19:49.638790,Male,(4-6)
2025-04-12 08:19:49.650464,Female,(38-43)
2025-04-12 08:19:49.701859,Male,(4-6)
2025-04-12 08:19:49.714969,Female,(38-43)
2025-04-12 08:19:49.774002,Male,(4-6)
2025-04-12 08:19:49.845563,Male,(4-6)
2025-04-12 08:19:49.914983,Male,(4-6)
2025-04-12 08:19:49.928543,Male,(25-32)
2025-04-12 08:19:49.985382,Male,(4-6)
2025-04-12 08:19:49.997385,Female,(25-32)
2025-04-12 08:19:50.056840,Male,(4-6)
2025-04-12 08:19:50.070052,Female,(25-32)
2025-04-12 08:19:50.125854,Male,(4-6)
2025-04-12 08:19:50.198841,Male,(15-20)
2025-04-12 08:19:50.270671,Male,(8-12)
2025-04-12 08:19:50.283647,Female,(25-32)
2025-04-12 08:19:50.339162,Male,(4-6)
2025-04-12 08:19:50.352748,Female,(38-43)
2025-04-12 08:19:50.408934,Female,(38-43)
2025-04-12 08:19:50.481002,Female,(38-43)
2025-04-12 08:19:50.493857,Male,(25-32)
2025-04-12 08:19:50.587281,Female,(38-43)
2025-04-12 08:19:50.599862,Male,(25-32)
2025-04-12 08:19:50.657935,Female,(25-32)
2025-04-12 08:19:50.726458,Female,(25-32)
2025-04-12 08:19:50.798880,Female,(38-43)
2025-04-12 08:19:50.811114,Male,(25-32)
2025-04-12 08:19:50.871993,Female,(25-32)
2025-04-12 08:19:50.938376,Male,(15-20)
2025-04-12 08:19:50.950936,Female,(38-43)
2025-04-12 08:19:51.014554,Male,(25-32)
2025-04-12 08:19:51.085378,Male,(4-6)
2025-04-12 08:19:51.154337,Male,(4-6)
2025-04-12 08:19:51.226010,Male,(8-12)
2025-04-12 08:19:51.291510,Male,(8-12)
2025-04-12 08:19:51.366573,Male,(25-32)
2025-04-12 08:19:51.437065,Male,(25-32)
2025-04-12 08:19:51.503166,Male,(8-12)
2025-04-12 08:19:51.577626,Male,(8-12)
2025-04-12 08:19:51.645453,Male,(4-6)
2025-04-12 08:19:51.657732,Male,(25-32)
2025-04-12 08:19:51.716087,Male,(25-32)
2025-04-12 08:19:51.729142,Male,(4-6)
2025-04-12 08:19:51.740467,Female,(25-32)
2025-04-12 08:19:51.788501,Male,(25-32)
2025-04-12 08:19:51.802045,Male,(25-32)
2025-04-12 08:19:51.812857,Female,(25-32)
2025-04-12 08:19:51.857650,Male,(25-32)
2025-04-12 08:19:51.870514,Male,(0-2)
2025-04-12 08:19:51.882311,Female,(38-43)
2025-04-12 08:19:51.928101,Male,(25-32)
2025-04-12 08:19:51.941437,Female,(38-43)
2025-04-12 08:19:51.955721,Male,(8-12)
